date,net_value,code
2017-07-21,2.7309,518880
2017-07-24,2.737,518880
2017-07-25,2.7372,518880
2017-07-26,2.7218,518880
2017-07-27,2.7448,518880
2017-07-28,2.7417,518880
2017-07-31,2.7498,518880
2017-08-01,2.7518,518880
2017-08-02,2.7468,518880
2017-08-03,2.7328,518880
2017-08-04,2.7513,518880
2017-08-07,2.7325,518880
2017-08-08,2.729,518880
2017-08-09,2.7401,518880
2017-08-10,2.7516,518880
2017-08-11,2.7659,518880
2017-08-14,2.7647,518880
2017-08-15,2.7457,518880
2017-08-16,2.7437,518880
2017-08-17,2.7686,518880
2017-08-18,2.7836,518880
2017-08-21,2.7737,518880
2017-08-22,2.7654,518880
2017-08-23,2.7686,518880
2017-08-24,2.7694,518880
2017-08-25,2.7664,518880
2017-08-28,2.7804,518880
2017-08-29,2.81,518880
2017-08-30,2.7784,518880
2017-08-31,2.7774,518880
2017-09-01,2.7937,518880
2017-09-04,2.8186,518880
2017-09-05,2.8102,518880
2017-09-06,2.8226,518880
2017-09-07,2.8121,518880
2017-09-08,2.8157,518880
2017-09-11,2.813,518880
2017-09-12,2.7967,518880
2017-09-13,2.8048,518880
2017-09-14,2.7961,518880
2017-09-15,2.8001,518880
2017-09-18,2.7874,518880
2017-09-19,2.7846,518880
2017-09-20,2.787,518880
2017-09-21,2.7627,518880
2017-09-22,2.771,518880
2017-09-25,2.7633,518880
2017-09-26,2.7987,518880
2017-09-27,2.7743,518880
2017-09-28,2.7645,518880
2017-09-29,2.7722,518880
2017-10-09,2.7605,518880
2017-10-10,2.7596,518880
2017-10-11,2.7486,518880
2017-10-12,2.76,518880
2017-10-13,2.7625,518880
2017-10-16,2.7779,518880
2017-10-17,2.7636,518880
2017-10-18,2.7544,518880
2017-10-19,2.7464,518880
2017-10-20,2.7456,518880
2017-10-23,2.7381,518880
2017-10-24,2.7474,518880
2017-10-25,2.7359,518880
2017-10-26,2.742,518880
2017-10-27,2.7263,518880
2017-10-30,2.7262,518880
2017-10-31,2.7363,518880
2017-11-01,2.7314,518880
2017-11-02,2.7303,518880
2017-11-03,2.7329,518880
2017-11-06,2.7269,518880
2017-11-07,2.7402,518880
2017-11-08,2.7425,518880
2017-11-09,2.7505,518880
2017-11-10,2.7562,518880
2017-11-13,2.7466,518880
2017-11-14,2.7416,518880
2017-11-15,2.7472,518880
2017-11-16,2.7367,518880
2017-11-17,2.7452,518880
2017-11-20,2.7596,518880
2017-11-21,2.7455,518880
2017-11-22,2.744,518880
2017-11-23,2.7486,518880
2017-11-24,2.7488,518880
2017-11-27,2.7497,518880
2017-11-28,2.7533,518880
2017-11-29,2.7582,518880
2017-11-30,2.7402,518880
2017-12-01,2.7246,518880
2017-12-04,2.7227,518880
2017-12-05,2.7249,518880
2017-12-06,2.7105,518880
2017-12-07,2.6891,518880
2017-12-08,2.6742,518880
2017-12-11,2.679,518880
2017-12-12,2.6712,518880
2017-12-13,2.6741,518880
2017-12-14,2.6961,518880
2017-12-15,2.6919,518880
2017-12-18,2.6951,518880
2017-12-19,2.7091,518880
2017-12-20,2.7029,518880
2017-12-21,2.6976,518880
2017-12-22,2.7014,518880
2017-12-25,2.7113,518880
2017-12-26,2.7149,518880
2017-12-27,2.7232,518880
2017-12-28,2.7307,518880
2017-12-29,2.7257,518880
2017-12-31,2.7257,518880
2018-01-02,2.7486,518880
2018-01-03,2.7556,518880
2018-01-04,2.7475,518880
2018-01-05,2.7582,518880
2018-01-08,2.7615,518880
2018-01-09,2.7674,518880
2018-01-10,2.762,518880
2018-01-11,2.7735,518880
2018-01-12,2.7792,518880
2018-01-15,2.7909,518880
2018-01-16,2.7834,518880
2018-01-17,2.7719,518880
2018-01-18,2.757,518880
2018-01-19,2.7514,518880
2018-01-22,2.7549,518880
2018-01-23,2.7667,518880
2018-01-24,2.7737,518880
2018-01-25,2.7837,518880
2018-01-26,2.77,518880
2018-01-29,2.7549,518880
2018-01-30,2.7351,518880
2018-01-31,2.7356,518880
2018-02-01,2.7291,518880
2018-02-02,2.7326,518880
2018-02-05,2.71,518880
2018-02-06,2.7274,518880
2018-02-07,2.693,518880
2018-02-08,2.688,518880
2018-02-09,2.6906,518880
2018-02-12,2.6959,518880
2018-02-13,2.7063,518880
2018-02-14,2.7268,518880
2018-02-22,2.7083,518880
2018-02-23,2.714,518880
2018-02-26,2.7303,518880
2018-02-27,2.7179,518880
2018-02-28,2.6973,518880
2018-03-01,2.6922,518880
2018-03-02,2.7033,518880
2018-03-05,2.7151,518880
2018-03-06,2.7059,518880
2018-03-07,2.7172,518880
2018-03-08,2.7162,518880
2018-03-09,2.7002,518880
2018-03-12,2.7021,518880
2018-03-13,2.7011,518880
2018-03-14,2.7053,518880
2018-03-15,2.7037,518880
2018-03-16,2.696,518880
2018-03-19,2.68,518880
2018-03-20,2.6891,518880
2018-03-21,2.6913,518880
2018-03-22,2.7149,518880
2018-03-23,2.7431,518880
2018-03-26,2.7354,518880
2018-03-27,2.7345,518880
2018-03-28,2.7187,518880
2018-03-29,2.6925,518880
2018-03-30,2.6989,518880
2018-04-02,2.7017,518880
2018-04-03,2.7177,518880
2018-04-04,2.7148,518880
2018-04-09,2.7082,518880
2018-04-10,2.7128,518880
2018-04-11,2.7221,518880
2018-04-12,2.7338,518880
2018-04-13,2.714,518880
2018-04-16,2.7217,518880
2018-04-17,2.7278,518880
2018-04-18,2.7232,518880
2018-04-19,2.7336,518880
2018-04-20,2.7215,518880
2018-04-23,2.7072,518880
2018-04-24,2.7035,518880
2018-04-25,2.6974,518880
2018-04-26,2.7049,518880
2018-04-27,2.6952,518880
2018-05-02,2.6904,518880
2018-05-03,2.686,518880
2018-05-04,2.6867,518880
2018-05-07,2.6917,518880
2018-05-08,2.6952,518880
2018-05-09,2.6878,518880
2018-05-10,2.6927,518880
2018-05-11,2.6995,518880
2018-05-14,2.6967,518880
2018-05-15,2.6862,518880
2018-05-16,2.6625,518880
2018-05-17,2.6464,518880
2018-05-18,2.6494,518880
2018-05-21,2.6445,518880
2018-05-22,2.6513,518880
2018-05-23,2.6561,518880
2018-05-24,2.6676,518880
2018-05-25,2.6794,518880
2018-05-28,2.6687,518880
2018-05-29,2.6746,518880
2018-05-30,2.6791,518880
2018-05-31,2.6859,518880
2018-06-01,2.6814,518880
2018-06-04,2.6698,518880
2018-06-05,2.6653,518880
2018-06-06,2.669,518880
2018-06-07,2.6711,518880
2018-06-08,2.6715,518880
2018-06-11,2.6727,518880
2018-06-12,2.6712,518880
2018-06-13,2.6686,518880
2018-06-14,2.6792,518880
2018-06-15,2.6767,518880
2018-06-19,2.6679,518880
2018-06-20,2.6528,518880
2018-06-21,2.6472,518880
2018-06-22,2.6564,518880
2018-06-25,2.6608,518880
2018-06-26,2.6612,518880
2018-06-27,2.6647,518880
2018-06-28,2.6591,518880
2018-06-29,2.6628,518880
2018-06-30,2.6628,518880
2018-07-02,2.6632,518880
2018-07-03,2.6673,518880
2018-07-04,2.6728,518880
2018-07-05,2.6717,518880
2018-07-06,2.6808,518880
2018-07-09,2.6796,518880
2018-07-10,2.6711,518880
2018-07-11,2.6785,518880
2018-07-12,2.6684,518880
2018-07-13,2.6665,518880
2018-07-16,2.6699,518880
2018-07-17,2.667,518880
2018-07-18,2.643,518880
2018-07-19,2.6511,518880
2018-07-20,2.6629,518880
2018-07-23,2.672,518880
2018-07-24,2.6723,518880
2018-07-25,2.6677,518880
2018-07-26,2.6734,518880
2018-07-27,2.6701,518880
2018-07-30,2.6704,518880
2018-07-31,2.6739,518880
2018-08-01,2.6698,518880
2018-08-02,2.6667,518880
2018-08-03,2.6654,518880
2018-08-06,2.6632,518880
2018-08-07,2.6633,518880
2018-08-08,2.6591,518880
2018-08-09,2.6585,518880
2018-08-10,2.6594,518880
2018-08-13,2.6641,518880
2018-08-14,2.642,518880
2018-08-15,2.6366,518880
2018-08-16,2.6108,518880
2018-08-17,2.6027,518880
2018-08-20,2.6185,518880
2018-08-21,2.6317,518880
2018-08-22,2.6276,518880
2018-08-23,2.6292,518880
2018-08-24,2.6321,518880
2018-08-27,2.639,518880
2018-08-28,2.6493,518880
2018-08-29,2.6428,518880
2018-08-30,2.6458,518880
2018-08-31,2.6505,518880
2018-09-03,2.6358,518880
2018-09-04,2.6272,518880
2018-09-05,2.6248,518880
2018-09-06,2.6336,518880
2018-09-07,2.6378,518880
2018-09-10,2.6374,518880
2018-09-11,2.6393,518880
2018-09-12,2.6374,518880
2018-09-13,2.6468,518880
2018-09-14,2.6525,518880
2018-09-17,2.6422,518880
2018-09-18,2.6431,518880
2018-09-19,2.652,518880
2018-09-20,2.6505,518880
2018-09-21,2.662,518880
2018-09-25,2.6499,518880
2018-09-26,2.6556,518880
2018-09-27,2.6476,518880
2018-09-28,2.6253,518880
2018-10-08,2.654,518880
2018-10-09,2.6513,518880
2018-10-10,2.6487,518880
2018-10-11,2.6668,518880
2018-10-12,2.6973,518880
2018-10-15,2.728,518880
2018-10-16,2.7261,518880
2018-10-17,2.7209,518880
2018-10-18,2.72,518880
2018-10-19,2.7255,518880
2018-10-22,2.7303,518880
2018-10-23,2.7464,518880
2018-10-24,2.7453,518880
2018-10-25,2.7479,518880
2018-10-26,2.7575,518880
2018-10-29,2.7546,518880
2018-10-30,2.7407,518880
2018-10-31,2.7208,518880
2018-11-01,2.7311,518880
2018-11-02,2.726,518880
2018-11-05,2.7376,518880
2018-11-06,2.731,518880
2018-11-07,2.7345,518880
2018-11-08,2.721,518880
2018-11-09,2.7171,518880
2018-11-12,2.6948,518880
2018-11-13,2.6883,518880
2018-11-14,2.6836,518880
2018-11-15,2.703,518880
2018-11-16,2.709,518880
2018-11-19,2.719,518880
2018-11-20,2.726,518880
2018-11-21,2.7256,518880
2018-11-22,2.7282,518880
2018-11-23,2.7275,518880
2018-11-26,2.7312,518880
2018-11-27,2.7231,518880
2018-11-28,2.7103,518880
2018-11-29,2.7271,518880
2018-11-30,2.7276,518880
2018-12-03,2.7236,518880
2018-12-04,2.7215,518880
2018-12-05,2.7237,518880
2018-12-06,2.7338,518880
2018-12-07,2.7387,518880
2018-12-10,2.7686,518880
2018-12-11,2.7613,518880
2018-12-12,2.7549,518880
2018-12-13,2.7628,518880
2018-12-14,2.755,518880
2018-12-17,2.7482,518880
2018-12-18,2.7659,518880
2018-12-19,2.7689,518880
2018-12-20,2.7698,518880
2018-12-21,2.7894,518880
2018-12-24,2.7973,518880
2018-12-25,2.8132,518880
2018-12-26,2.8212,518880
2018-12-27,2.8079,518880
2018-12-28,2.8249,518880
2018-12-31,2.8248,518880
2019-01-02,2.8366,518880
2019-01-03,2.8516,518880
2019-01-04,2.8534,518880
2019-01-07,2.8403,518880
2019-01-08,2.8261,518880
2019-01-09,2.8174,518880
2019-01-10,2.817,518880
2019-01-11,2.8105,518880
2019-01-14,2.8134,518880
2019-01-15,2.8017,518880
2019-01-16,2.8081,518880
2019-01-17,2.8094,518880
2019-01-18,2.8111,518880
2019-01-21,2.8001,518880
2019-01-22,2.8063,518880
2019-01-23,2.8016,518880
2019-01-24,2.8041,518880
2019-01-25,2.8017,518880
2019-01-28,2.822,518880
2019-01-29,2.8366,518880
2019-01-30,2.8445,518880
2019-01-31,2.8443,518880
2019-02-01,2.8514,518880
2019-02-11,2.8512,518880
2019-02-12,2.8548,518880
2019-02-13,2.8475,518880
2019-02-14,2.8419,518880
2019-02-15,2.8607,518880
2019-02-18,2.8762,518880
2019-02-19,2.8831,518880
2019-02-20,2.8995,518880
2019-02-21,2.8834,518880
2019-02-22,2.8655,518880
2019-02-25,2.8594,518880
2019-02-26,2.8561,518880
2019-02-27,2.855,518880
2019-02-28,2.8364,518880
2019-03-01,2.8212,518880
2019-03-04,2.7837,518880
2019-03-05,2.7716,518880
2019-03-06,2.7889,518880
2019-03-07,2.7765,518880
2019-03-08,2.8016,518880
2019-03-11,2.8111,518880
2019-03-12,2.8041,518880
2019-03-13,2.8245,518880
2019-03-14,2.8173,518880
2019-03-15,2.8188,518880
2019-03-18,2.8186,518880
2019-03-19,2.8277,518880
2019-03-20,2.8216,518880
2019-03-21,2.8405,518880
2019-03-22,2.8405,518880
2019-03-25,2.8471,518880
2019-03-26,2.8515,518880
2019-03-27,2.846,518880
2019-03-28,2.8399,518880
2019-03-29,2.7856,518880
2019-04-01,2.7953,518880
2019-04-02,2.7905,518880
2019-04-03,2.7958,518880
2019-04-04,2.8023,518880
2019-04-08,2.8112,518880
2019-04-09,2.813,518880
2019-04-10,2.8258,518880
2019-04-11,2.8263,518880
2019-04-12,2.803,518880
2019-04-15,2.7895,518880
2019-04-16,2.7888,518880
2019-04-17,2.7721,518880
2019-04-18,2.7622,518880
2019-04-19,2.7712,518880
2019-04-22,2.7761,518880
2019-04-23,2.7666,518880
2019-04-24,2.76,518880
2019-04-25,2.7756,518880
2019-04-26,2.7845,518880
2019-04-29,2.7794,518880
2019-04-30,2.7832,518880
2019-05-06,2.7947,518880
2019-05-07,2.7916,518880
2019-05-08,2.8005,518880
2019-05-09,2.8089,518880
2019-05-10,2.8071,518880
2019-05-13,2.8241,518880
2019-05-14,2.8601,518880
2019-05-15,2.8492,518880
2019-05-16,2.8602,518880
2019-05-17,2.8532,518880
2019-05-20,2.8451,518880
2019-05-21,2.8392,518880
2019-05-22,2.8369,518880
2019-05-23,2.8393,518880
2019-05-24,2.8581,518880
2019-05-27,2.8564,518880
2019-05-28,2.8576,518880
2019-05-29,2.8595,518880
2019-05-30,2.8438,518880
2019-05-31,2.8803,518880
2019-06-03,2.917,518880
2019-06-04,2.9474,518880
2019-06-05,2.9611,518880
2019-06-06,2.9646,518880
2019-06-10,2.959,518880
2019-06-11,2.9415,518880
2019-06-12,2.9673,518880
2019-06-13,2.9752,518880
2019-06-14,3.0209,518880
2019-06-17,2.9844,518880
2019-06-18,3.0066,518880
2019-06-19,2.9928,518880
2019-06-20,3.0559,518880
2019-06-21,3.0799,518880
2019-06-24,3.1022,518880
2019-06-25,3.1677,518880
2019-06-26,3.1136,518880
2019-06-27,3.108,518880
2019-06-28,3.1134,518880
2019-06-30,3.1133,518880
2019-07-01,3.0456,518880
2019-07-02,3.067,518880
2019-07-03,3.1485,518880
2019-07-04,3.1189,518880
2019-07-05,3.1258,518880
2019-07-08,3.1094,518880
2019-07-09,3.0839,518880
2019-07-10,3.0804,518880
2019-07-11,3.1335,518880
2019-07-12,3.1145,518880
2019-07-15,3.1185,518880
2019-07-16,3.1221,518880
2019-07-17,3.106,518880
2019-07-18,3.1338,518880
2019-07-19,3.1724,518880
2019-07-22,3.1524,518880
2019-07-23,3.1326,518880
2019-07-24,3.1434,518880
2019-07-25,3.1443,518880
2019-07-26,3.136,518880
2019-07-29,3.1388,518880
2019-07-30,3.152,518880
2019-07-31,3.1665,518880
2019-08-01,3.1198,518880
2019-08-02,3.1933,518880
2019-08-05,3.2853,518880
2019-08-06,3.2962,518880
2019-08-07,3.3675,518880
2019-08-08,3.3974,518880
2019-08-09,3.3982,518880
2019-08-12,3.376,518880
2019-08-13,3.4632,518880
2019-08-14,3.3805,518880
2019-08-15,3.4098,518880
2019-08-16,3.4207,518880
2019-08-19,3.4065,518880
2019-08-20,3.3949,518880
2019-08-21,3.3889,518880
2019-08-22,3.4017,518880
2019-08-23,3.3935,518880
2019-08-26,3.5129,518880
2019-08-27,3.5192,518880
2019-08-28,3.5337,518880
2019-08-29,3.5505,518880
2019-08-30,3.503,518880
2019-09-02,3.4919,518880
2019-09-03,3.5137,518880
2019-09-04,3.5306,518880
2019-09-05,3.5416,518880
2019-09-06,3.4498,518880
2019-09-09,3.4442,518880
2019-09-10,3.3963,518880
2019-09-11,3.4034,518880
2019-09-12,3.4101,518880
2019-09-16,3.4063,518880
2019-09-17,3.3991,518880
2019-09-18,3.4105,518880
2019-09-19,3.3975,518880
2019-09-20,3.4133,518880
2019-09-23,3.4484,518880
2019-09-24,3.46,518880
2019-09-25,3.4822,518880
2019-09-26,3.4334,518880
2019-09-27,3.4139,518880
2019-09-30,3.4057,518880
2019-10-08,3.4007,518880
2019-10-09,3.4443,518880
2019-10-10,3.4246,518880
2019-10-11,3.4063,518880
2019-10-14,3.3596,518880
2019-10-15,3.372,518880
2019-10-16,3.3625,518880
2019-10-17,3.3756,518880
2019-10-18,3.3647,518880
2019-10-21,3.3685,518880
2019-10-22,3.3623,518880
2019-10-23,3.3666,518880
2019-10-24,3.3603,518880
2019-10-25,3.3979,518880
2019-10-28,3.3963,518880
2019-10-29,3.3668,518880
2019-10-30,3.3582,518880
2019-10-31,3.3631,518880
2019-11-01,3.3924,518880
2019-11-04,3.3849,518880
2019-11-05,3.3696,518880
2019-11-06,3.3209,518880
2019-11-07,3.3195,518880
2019-11-08,3.2748,518880
2019-11-11,3.27,518880
2019-11-12,3.2393,518880
2019-11-13,3.2696,518880
2019-11-14,3.2803,518880
2019-11-15,3.2717,518880
2019-11-18,3.2686,518880
2019-11-19,3.285,518880
2019-11-20,3.2962,518880
2019-11-21,3.2945,518880
2019-11-22,3.2984,518880
2019-11-25,3.2688,518880
2019-11-26,3.2685,518880
2019-11-27,3.2745,518880
2019-11-28,3.2657,518880
2019-11-29,3.2762,518880
2019-12-02,3.2726,518880
2019-12-03,3.289,518880
2019-12-04,3.3502,518880
2019-12-05,3.3236,518880
2019-12-06,3.305,518880
2019-12-09,3.2823,518880
2019-12-10,3.2928,518880
2019-12-11,3.2859,518880
2019-12-12,3.3055,518880
2019-12-13,3.2762,518880
2019-12-16,3.3001,518880
2019-12-17,3.2958,518880
2019-12-18,3.3011,518880
2019-12-19,3.294,518880
2019-12-20,3.3071,518880
2019-12-23,3.3189,518880
2019-12-24,3.3277,518880
2019-12-25,3.3434,518880
2019-12-26,3.3554,518880
2019-12-27,3.362,518880
2019-12-30,3.3615,518880
2019-12-31,3.3658,518880
2020-01-02,3.3757,518880
2020-01-03,3.4287,518880
2020-01-06,3.5004,518880
2020-01-07,3.4688,518880
2020-01-08,3.5209,518880
2020-01-09,3.4144,518880
2020-01-10,3.4235,518880
2020-01-13,3.4129,518880
2020-01-14,3.3853,518880
2020-01-15,3.4054,518880
2020-01-16,3.4101,518880
2020-01-17,3.4032,518880
2020-01-20,3.4075,518880
2020-01-21,3.4371,518880
2020-01-22,3.4138,518880
2020-01-23,3.4334,518880
2020-02-03,3.5143,518880
2020-02-04,3.4939,518880
2020-02-05,3.4705,518880
2020-02-06,3.4477,518880
2020-02-07,3.4715,518880
2020-02-10,3.4831,518880
2020-02-11,3.4774,518880
2020-02-12,3.4623,518880
2020-02-13,3.4875,518880
2020-02-14,3.4909,518880
2020-02-17,3.5055,518880
2020-02-18,3.5245,518880
2020-02-19,3.5627,518880
2020-02-20,3.5743,518880
2020-02-21,3.6479,518880
2020-02-24,3.718,518880
2020-02-25,3.6453,518880
2020-02-26,3.6671,518880
2020-02-27,3.6625,518880
2020-02-28,3.6039,518880
2020-03-02,3.5412,518880
2020-03-03,3.5371,518880
2020-03-04,3.5999,518880
2020-03-05,3.6145,518880
2020-03-06,3.6729,518880
2020-03-09,3.6832,518880
2020-03-10,3.6196,518880
2020-03-11,3.6489,518880
2020-03-12,3.6142,518880
2020-03-13,3.5107,518880
2020-03-16,3.4019,518880
2020-03-17,3.2642,518880
2020-03-18,3.3363,518880
2020-03-19,3.3138,518880
2020-03-20,3.352,518880
2020-03-23,3.344,518880
2020-03-24,3.5169,518880
2020-03-25,3.5792,518880
2020-03-26,3.5693,518880
2020-03-27,3.6034,518880
2020-03-30,3.5885,518880
2020-03-31,3.5914,518880
2020-04-01,3.5481,518880
2020-04-02,3.5537,518880
2020-04-03,3.5737,518880
2020-04-07,3.6581,518880
2020-04-08,3.6487,518880
2020-04-09,3.6504,518880
2020-04-10,3.6686,518880
2020-04-13,3.6665,518880
2020-04-14,3.7163,518880
2020-04-15,3.6873,518880
2020-04-16,3.7288,518880
2020-04-17,3.6467,518880
2020-04-20,3.6498,518880
2020-04-21,3.6923,518880
2020-04-22,3.6812,518880
2020-04-23,3.7337,518880
2020-04-24,3.7566,518880
2020-04-27,3.7494,518880
2020-04-28,3.7158,518880
2020-04-29,3.7262,518880
2020-04-30,3.754,518880
2020-05-06,3.7474,518880
2020-05-07,3.743,518880
2020-05-08,3.7788,518880
2020-05-11,3.7567,518880
2020-05-12,3.7539,518880
2020-05-13,3.755,518880
2020-05-14,3.7785,518880
2020-05-15,3.8309,518880
2020-05-18,3.9233,518880
2020-05-19,3.866,518880
2020-05-20,3.9086,518880
2020-05-21,3.8621,518880
2020-05-22,3.8619,518880
2020-05-25,3.855,518880
2020-05-26,3.873,518880
2020-05-27,3.8416,518880
2020-05-28,3.8653,518880
2020-05-29,3.8606,518880
2020-06-01,3.9005,518880
2020-06-02,3.8888,518880
2020-06-03,3.8534,518880
2020-06-04,3.8201,518880
2020-06-05,3.8202,518880
2020-06-08,3.7839,518880
2020-06-09,3.7878,518880
2020-06-10,3.8299,518880
2020-06-11,3.8594,518880
2020-06-12,3.8521,518880
2020-06-15,3.8267,518880
2020-06-16,3.8366,518880
2020-06-17,3.8455,518880
2020-06-18,3.8393,518880
2020-06-19,3.8471,518880
2020-06-22,3.8784,518880
2020-06-23,3.8846,518880
2020-06-24,3.9088,518880
2020-06-29,3.9102,518880
2020-06-30,3.9163,518880
2020-07-01,3.9459,518880
2020-07-02,3.8992,518880
2020-07-03,3.9139,518880
2020-07-06,3.908,518880
2020-07-07,3.9128,518880
2020-07-08,3.9317,518880
2020-07-09,3.9573,518880
2020-07-10,3.9349,518880
2020-07-13,3.9489,518880
2020-07-14,3.9405,518880
2020-07-15,3.9413,518880
2020-07-16,3.9351,518880
2020-07-17,3.9118,518880
2020-07-20,3.9242,518880
2020-07-21,3.9531,518880
2020-07-22,4.0399,518880
2020-07-23,4.0614,518880
2020-07-24,4.1125,518880
2020-07-27,4.2004,518880
2020-07-28,4.1848,518880
2020-07-29,4.2029,518880
2020-07-30,4.1537,518880
2020-07-31,4.221,518880
2020-08-03,4.2084,518880
2020-08-04,4.2123,518880
2020-08-05,4.3249,518880
2020-08-06,4.3589,518880
2020-08-07,4.3888,518880
2020-08-10,4.3479,518880
2020-08-11,4.2604,518880
2020-08-12,4.0042,518880
2020-08-13,4.0586,518880
2020-08-14,4.0952,518880
2020-08-17,4.1383,518880
2020-08-18,4.2302,518880
2020-08-19,4.1711,518880
2020-08-20,4.0883,518880
2020-08-21,4.0827,518880
2020-08-24,4.0878,518880
2020-08-25,4.0628,518880
2020-08-26,4.0586,518880
2020-08-27,4.1076,518880
2020-08-28,4.113,518880
2020-08-31,4.1217,518880
2020-09-01,4.1699,518880
2020-09-02,4.115,518880
2020-09-03,4.0759,518880
2020-09-04,4.0788,518880
2020-09-07,4.0642,518880
2020-09-08,4.0763,518880
2020-09-09,4.0785,518880
2020-09-10,4.1049,518880
2020-09-11,4.0937,518880
2020-09-14,4.0863,518880
2020-09-15,4.1013,518880
2020-09-16,4.0953,518880
2020-09-17,4.0678,518880
2020-09-18,4.0854,518880
2020-09-21,4.0832,518880
2020-09-22,3.9881,518880
2020-09-23,3.9404,518880
2020-09-24,3.8863,518880
2020-09-25,3.9329,518880
2020-09-28,3.9252,518880
2020-09-29,3.97,518880
2020-09-30,3.9627,518880
2020-10-09,3.9762,518880
2020-10-12,4.0182,518880
2020-10-13,3.9975,518880
2020-10-14,3.9595,518880
2020-10-15,3.9547,518880
2020-10-16,3.9707,518880
2020-10-19,3.9746,518880
2020-10-20,3.9427,518880
2020-10-21,3.9716,518880
2020-10-22,3.9707,518880
2020-10-23,3.958,518880
2020-10-26,3.9402,518880
2020-10-27,3.9705,518880
2020-10-28,3.9762,518880
2020-10-29,3.9254,518880
2020-10-30,3.9029,518880
2020-11-02,3.9295,518880
2020-11-03,3.9459,518880
2020-11-04,3.9565,518880
2020-11-05,3.9541,518880
2020-11-06,3.9986,518880
2020-11-09,3.992,518880
2020-11-10,3.8971,518880
2020-11-11,3.8933,518880
2020-11-12,3.8748,518880
2020-11-13,3.8894,518880
2020-11-16,3.8899,518880
2020-11-17,3.8878,518880
2020-11-18,3.8671,518880
2020-11-19,3.8457,518880
2020-11-20,3.8514,518880
2020-11-23,3.8473,518880
2020-11-24,3.7656,518880
2020-11-25,3.7175,518880
2020-11-26,3.7212,518880
2020-11-27,3.7089,518880
2020-11-30,3.6386,518880
2020-12-01,3.6629,518880
2020-12-02,3.7163,518880
2020-12-03,3.7604,518880
2020-12-04,3.7642,518880
2020-12-07,3.7561,518880
2020-12-08,3.7984,518880
2020-12-09,3.7785,518880
2020-12-10,3.7459,518880
2020-12-11,3.7469,518880
2020-12-14,3.7364,518880
2020-12-15,3.7686,518880
2020-12-16,3.7853,518880
2020-12-17,3.8163,518880
2020-12-18,3.8331,518880
2020-12-21,3.8879,518880
2020-12-22,3.8318,518880
2020-12-23,3.8292,518880
2020-12-24,3.8324,518880
2020-12-25,3.8502,518880
2020-12-28,3.8445,518880
2020-12-29,3.8343,518880
2020-12-30,3.8321,518880
2020-12-31,3.8306,518880
2021-01-04,3.907,518880
2021-01-05,3.936,518880
2021-01-06,3.9328,518880
2021-01-07,3.9108,518880
2021-01-08,3.8862,518880
2021-01-11,3.7783,518880
2021-01-12,3.8073,518880
2021-01-13,3.7935,518880
2021-01-14,3.7669,518880
2021-01-15,3.7826,518880
2021-01-18,3.7747,518880
2021-01-19,3.7778,518880
2021-01-20,3.7953,518880
2021-01-21,3.8223,518880
2021-01-22,3.8087,518880
2021-01-25,3.7881,518880
2021-01-26,3.8018,518880
2021-01-27,3.7816,518880
2021-01-28,3.7519,518880
2021-01-29,3.773,518880
2021-02-01,3.8118,518880
2021-02-02,3.7771,518880
2021-02-03,3.7517,518880
2021-02-04,3.7233,518880
2021-02-05,3.6914,518880
2021-02-08,3.7139,518880
2021-02-09,3.7547,518880
2021-02-10,3.7572,518880
2021-02-18,3.6501,518880
2021-02-19,3.6362,518880
2021-02-22,3.674,518880
2021-02-23,3.7083,518880
2021-02-24,3.701,518880
2021-02-25,3.6598,518880
2021-02-26,3.6122,518880
2021-03-01,3.6028,518880
2021-03-02,3.5347,518880
2021-03-03,3.5512,518880
2021-03-04,3.5208,518880
2021-03-05,3.4883,518880
2021-03-08,3.5204,518880
2021-03-09,3.5083,518880
2021-03-10,3.5411,518880
2021-03-11,3.5784,518880
2021-03-12,3.527,518880
2021-03-15,3.5585,518880
2021-03-16,3.5625,518880
2021-03-17,3.5764,518880
2021-03-18,3.5973,518880
2021-03-19,3.5948,518880
2021-03-22,3.5732,518880
2021-03-23,3.5905,518880
2021-03-24,3.5751,518880
2021-03-25,3.5854,518880
2021-03-26,3.5797,518880
2021-03-29,3.5824,518880
2021-03-30,3.5361,518880
2021-03-31,3.4983,518880
2021-04-01,3.5734,518880
2021-04-02,3.6081,518880
2021-04-06,3.5914,518880
2021-04-07,3.6085,518880
2021-04-08,3.6189,518880
2021-04-09,3.6283,518880
2021-04-12,3.613,518880
2021-04-13,3.5833,518880
2021-04-14,3.6129,518880
2021-04-15,3.6119,518880
2021-04-16,3.644,518880
2021-04-19,3.6723,518880
2021-04-20,3.6403,518880
2021-04-21,3.6717,518880
2021-04-22,3.6771,518880
2021-04-23,3.6633,518880
2021-04-26,3.6534,518880
2021-04-27,3.6548,518880
2021-04-28,3.6257,518880
2021-04-29,3.6495,518880
2021-04-30,3.6349,518880
2021-05-06,3.6775,518880
2021-05-07,3.721,518880
2021-05-10,3.7295,518880
2021-05-11,3.7295,518880
2021-05-12,3.7351,518880
2021-05-13,3.7168,518880
2021-05-14,3.7335,518880
2021-05-17,3.7768,518880
2021-05-18,3.8026,518880
2021-05-19,3.8087,518880
2021-05-20,3.8117,518880
2021-05-21,3.8142,518880
2021-05-24,3.8278,518880
2021-05-25,3.8165,518880
